Entity,Code,Year,Annual CO₂ emissions (Global Carbon Project (2017)) (million tonnes)
United Arab Emirates,ARE,1913,0
United Arab Emirates,ARE,1914,0
United Arab Emirates,ARE,1915,0
United Arab Emirates,ARE,1916,0
United Arab Emirates,ARE,1917,0
United Arab Emirates,ARE,1918,0
United Arab Emirates,ARE,1919,0
United Arab Emirates,ARE,1920,0
United Arab Emirates,ARE,1921,0
United Arab Emirates,ARE,1922,0
United Arab Emirates,ARE,1923,0
United Arab Emirates,ARE,1924,0
United Arab Emirates,ARE,1925,0
United Arab Emirates,ARE,1926,0
United Arab Emirates,ARE,1927,0
United Arab Emirates,ARE,1928,0
United Arab Emirates,ARE,1929,0
United Arab Emirates,ARE,1930,0
United Arab Emirates,ARE,1931,0
United Arab Emirates,ARE,1932,0
United Arab Emirates,ARE,1933,0
United Arab Emirates,ARE,1934,0
United Arab Emirates,ARE,1935,0
United Arab Emirates,ARE,1936,0
United Arab Emirates,ARE,1937,0
United Arab Emirates,ARE,1938,0
United Arab Emirates,ARE,1939,0
United Arab Emirates,ARE,1940,0
United Arab Emirates,ARE,1941,0
United Arab Emirates,ARE,1942,0
United Arab Emirates,ARE,1943,0
United Arab Emirates,ARE,1944,0
United Arab Emirates,ARE,1945,0
United Arab Emirates,ARE,1946,0
United Arab Emirates,ARE,1947,0
United Arab Emirates,ARE,1948,0
United Arab Emirates,ARE,1949,0
United Arab Emirates,ARE,1950,0
United Arab Emirates,ARE,1951,0
United Arab Emirates,ARE,1952,0
United Arab Emirates,ARE,1953,0
United Arab Emirates,ARE,1954,0
United Arab Emirates,ARE,1955,0
United Arab Emirates,ARE,1956,0
United Arab Emirates,ARE,1957,0
United Arab Emirates,ARE,1958,0
United Arab Emirates,ARE,1959,0.01
United Arab Emirates,ARE,1960,0.01
United Arab Emirates,ARE,1961,0.01
United Arab Emirates,ARE,1962,0.02
United Arab Emirates,ARE,1963,0.02
United Arab Emirates,ARE,1964,0.02
United Arab Emirates,ARE,1965,0.02
United Arab Emirates,ARE,1966,0.03
United Arab Emirates,ARE,1967,0.92
United Arab Emirates,ARE,1968,1.24
United Arab Emirates,ARE,1969,20.51
United Arab Emirates,ARE,1970,15.23
United Arab Emirates,ARE,1971,21.17
United Arab Emirates,ARE,1972,23.43
United Arab Emirates,ARE,1973,30.61
United Arab Emirates,ARE,1974,31.3
United Arab Emirates,ARE,1975,31.05
United Arab Emirates,ARE,1976,39.62
United Arab Emirates,ARE,1977,38.75
United Arab Emirates,ARE,1978,44.78
United Arab Emirates,ARE,1979,36.58
United Arab Emirates,ARE,1980,36.87
United Arab Emirates,ARE,1981,36.83
United Arab Emirates,ARE,1982,36.84
United Arab Emirates,ARE,1983,35.31
United Arab Emirates,ARE,1984,46.36
United Arab Emirates,ARE,1985,49.89
United Arab Emirates,ARE,1986,47.2
United Arab Emirates,ARE,1987,47.65
United Arab Emirates,ARE,1988,48.33
United Arab Emirates,ARE,1989,54.44
United Arab Emirates,ARE,1990,51.97
United Arab Emirates,ARE,1991,56.96
United Arab Emirates,ARE,1992,58.09
United Arab Emirates,ARE,1993,65.93
United Arab Emirates,ARE,1994,73.07
United Arab Emirates,ARE,1995,70.58
United Arab Emirates,ARE,1996,41.03
United Arab Emirates,ARE,1997,41.61
United Arab Emirates,ARE,1998,81.43
United Arab Emirates,ARE,1999,78.31
United Arab Emirates,ARE,2000,112.47
United Arab Emirates,ARE,2001,101.33
United Arab Emirates,ARE,2002,84.63
United Arab Emirates,ARE,2003,106.75
United Arab Emirates,ARE,2004,113.15
United Arab Emirates,ARE,2005,116.05
United Arab Emirates,ARE,2006,123.77
United Arab Emirates,ARE,2007,135.52
United Arab Emirates,ARE,2008,157.23
United Arab Emirates,ARE,2009,167.82
United Arab Emirates,ARE,2010,160.68
United Arab Emirates,ARE,2011,165.31
United Arab Emirates,ARE,2012,176.24
United Arab Emirates,ARE,2013,170.57
United Arab Emirates,ARE,2014,211.2
United Arab Emirates,ARE,2015,229.11
United Arab Emirates,ARE,2016,239.1
United Kingdom,GBR,1751,9.36584
United Kingdom,GBR,1752,9.36951
United Kingdom,GBR,1753,9.36951
United Kingdom,GBR,1754,9.37318
United Kingdom,GBR,1755,9.37685
United Kingdom,GBR,1756,10.02277
United Kingdom,GBR,1757,10.02644
United Kingdom,GBR,1758,10.03011
United Kingdom,GBR,1759,10.03378
United Kingdom,GBR,1760,10.03378
United Kingdom,GBR,1761,10.99165
United Kingdom,GBR,1762,10.99532
United Kingdom,GBR,1763,10.99899
United Kingdom,GBR,1764,11.00266
United Kingdom,GBR,1765,11.00633
United Kingdom,GBR,1766,12.27982
United Kingdom,GBR,1767,12.28349
United Kingdom,GBR,1768,12.28716
United Kingdom,GBR,1769,12.29083
United Kingdom,GBR,1770,12.2945
United Kingdom,GBR,1771,13.63405
United Kingdom,GBR,1772,13.63772
United Kingdom,GBR,1773,13.64139
United Kingdom,GBR,1774,13.64506
United Kingdom,GBR,1775,13.64873
United Kingdom,GBR,1776,15.06168
United Kingdom,GBR,1777,15.06535
United Kingdom,GBR,1778,15.06902
United Kingdom,GBR,1779,15.07269
United Kingdom,GBR,1780,15.08003
United Kingdom,GBR,1781,16.87099
United Kingdom,GBR,1782,16.87466
United Kingdom,GBR,1783,16.882
United Kingdom,GBR,1784,16.88567
United Kingdom,GBR,1785,16.89301
United Kingdom,GBR,1786,19.17942
United Kingdom,GBR,1787,19.18676
United Kingdom,GBR,1788,19.19043
United Kingdom,GBR,1789,19.19777
United Kingdom,GBR,1790,19.20511
United Kingdom,GBR,1791,21.45115
United Kingdom,GBR,1792,21.45849
United Kingdom,GBR,1793,21.46583
United Kingdom,GBR,1794,21.4695
United Kingdom,GBR,1795,21.47684
United Kingdom,GBR,1796,22.44939
United Kingdom,GBR,1797,23.57975
United Kingdom,GBR,1798,24.55597
United Kingdom,GBR,1799,25.84047
United Kingdom,GBR,1800,26.67723
United Kingdom,GBR,1801,26.7543
United Kingdom,GBR,1802,26.89376
United Kingdom,GBR,1803,30.2408
United Kingdom,GBR,1804,30.38026
United Kingdom,GBR,1805,31.51429
United Kingdom,GBR,1806,33.30525
United Kingdom,GBR,1807,33.31259
United Kingdom,GBR,1808,33.3236
United Kingdom,GBR,1809,33.33461
United Kingdom,GBR,1810,33.34562
United Kingdom,GBR,1811,35.62102
United Kingdom,GBR,1812,36.99727
United Kingdom,GBR,1813,37.43767
United Kingdom,GBR,1814,38.14965
United Kingdom,GBR,1815,38.98641
United Kingdom,GBR,1816,41.50403
United Kingdom,GBR,1817,41.99214
United Kingdom,GBR,1818,42.09123
United Kingdom,GBR,1819,42.40685
United Kingdom,GBR,1820,42.59769
United Kingdom,GBR,1821,42.94267
United Kingdom,GBR,1822,44.59417
United Kingdom,GBR,1823,46.95031
United Kingdom,GBR,1824,49.16332
United Kingdom,GBR,1825,49.67345
United Kingdom,GBR,1826,50.22762
United Kingdom,GBR,1827,52.31585
United Kingdom,GBR,1828,52.67551
United Kingdom,GBR,1829,53.42419
United Kingdom,GBR,1830,67.97574
United Kingdom,GBR,1831,65.87283
United Kingdom,GBR,1832,65.69667
United Kingdom,GBR,1833,65.60125
United Kingdom,GBR,1834,65.64529
United Kingdom,GBR,1835,65.37004
United Kingdom,GBR,1836,76.57088
United Kingdom,GBR,1837,73.89178
United Kingdom,GBR,1838,75.93597
United Kingdom,GBR,1839,77.90676
United Kingdom,GBR,1840,81.09232
United Kingdom,GBR,1841,81.97312
United Kingdom,GBR,1842,85.511
United Kingdom,GBR,1843,89.23972
United Kingdom,GBR,1844,93.62537
United Kingdom,GBR,1845,100.15063
United Kingdom,GBR,1846,95.84939
United Kingdom,GBR,1847,103.71787
United Kingdom,GBR,1848,109.46509
United Kingdom,GBR,1849,116.19587
United Kingdom,GBR,1850,122.80554
United Kingdom,GBR,1851,116.84546
United Kingdom,GBR,1852,116.43075
United Kingdom,GBR,1853,115.7885
United Kingdom,GBR,1854,139.52973
United Kingdom,GBR,1855,130.65567
United Kingdom,GBR,1856,140.60504
United Kingdom,GBR,1857,138.08742
United Kingdom,GBR,1858,135.33492
United Kingdom,GBR,1859,150.25714
United Kingdom,GBR,1860,168.22546
United Kingdom,GBR,1861,175.33425
United Kingdom,GBR,1862,169.74851
United Kingdom,GBR,1863,180.51996
United Kingdom,GBR,1864,194.22741
United Kingdom,GBR,1865,205.82461
United Kingdom,GBR,1866,212.07829
United Kingdom,GBR,1867,217.73009
United Kingdom,GBR,1868,213.56831
United Kingdom,GBR,1869,224.07185
United Kingdom,GBR,1870,228.86854
United Kingdom,GBR,1871,242.43286
United Kingdom,GBR,1872,255.40631
United Kingdom,GBR,1873,265.09144
United Kingdom,GBR,1874,257.60831
United Kingdom,GBR,1875,271.93232
United Kingdom,GBR,1876,271.46256
United Kingdom,GBR,1877,276.351
United Kingdom,GBR,1878,271.41852
United Kingdom,GBR,1879,273.09204
United Kingdom,GBR,1880,297.61131
United Kingdom,GBR,1881,312.82346
United Kingdom,GBR,1882,315.48054
United Kingdom,GBR,1883,328.26682
United Kingdom,GBR,1884,319.6203
United Kingdom,GBR,1885,315.80717
United Kingdom,GBR,1886,312.9409
United Kingdom,GBR,1887,320.96719
United Kingdom,GBR,1888,333.7131
United Kingdom,GBR,1889,345.58922
United Kingdom,GBR,1890,353.60083
United Kingdom,GBR,1891,361.06194
United Kingdom,GBR,1892,353.58615
United Kingdom,GBR,1893,316.72834
United Kingdom,GBR,1894,362.69509
United Kingdom,GBR,1895,366.14856
United Kingdom,GBR,1896,376.59705
United Kingdom,GBR,1897,386.60147
United Kingdom,GBR,1898,387.51163
United Kingdom,GBR,1899,415.23114
United Kingdom,GBR,1900,420.42786
United Kingdom,GBR,1901,411.37397
United Kingdom,GBR,1902,427.33847
United Kingdom,GBR,1903,430.68918
United Kingdom,GBR,1904,432.70034
United Kingdom,GBR,1905,438.38884
United Kingdom,GBR,1906,454.09277
United Kingdom,GBR,1907,474.34383
United Kingdom,GBR,1908,462.72094
United Kingdom,GBR,1909,466.84969
United Kingdom,GBR,1910,470.50134
United Kingdom,GBR,1911,482.13891
United Kingdom,GBR,1912,456.63241
United Kingdom,GBR,1913,499.13835
United Kingdom,GBR,1914,483.97391
United Kingdom,GBR,1915,490.28264
United Kingdom,GBR,1916,507.90231
United Kingdom,GBR,1917,501.98994
United Kingdom,GBR,1918,467.61305
United Kingdom,GBR,1919,456.8783
United Kingdom,GBR,1920,470.78393
United Kingdom,GBR,1921,320.32861
United Kingdom,GBR,1922,428.92391
United Kingdom,GBR,1923,455.63784
United Kingdom,GBR,1924,476.76236
United Kingdom,GBR,1925,450.39341
United Kingdom,GBR,1926,246.77447
United Kingdom,GBR,1927,467.49928
United Kingdom,GBR,1928,438.37416
United Kingdom,GBR,1929,461.44745
United Kingdom,GBR,1930,441.81662
United Kingdom,GBR,1931,412.9117
United Kingdom,GBR,1932,396.56552
United Kingdom,GBR,1933,392.81478
United Kingdom,GBR,1934,423.91803
United Kingdom,GBR,1935,429.83407
United Kingdom,GBR,1936,454.5662
United Kingdom,GBR,1937,468.92691
United Kingdom,GBR,1938,449.70712
United Kingdom,GBR,1939,453.19729
United Kingdom,GBR,1940,475.92193
United Kingdom,GBR,1941,470.44996
United Kingdom,GBR,1942,469.69761
United Kingdom,GBR,1943,455.5938
United Kingdom,GBR,1944,442.76715
United Kingdom,GBR,1945,418.32495
United Kingdom,GBR,1946,436.86946
United Kingdom,GBR,1947,462.053
United Kingdom,GBR,1948,476.37701
United Kingdom,GBR,1949,485.94103
United Kingdom,GBR,1950,501.25961
United Kingdom,GBR,1951,545.729
United Kingdom,GBR,1952,529.29107
United Kingdom,GBR,1953,540.97268
United Kingdom,GBR,1954,553.61583
United Kingdom,GBR,1955,577.58827
United Kingdom,GBR,1956,574.94954
United Kingdom,GBR,1957,571.33092
United Kingdom,GBR,1958,556.84543
United Kingdom,GBR,1959,546.5
United Kingdom,GBR,1960,583.82
United Kingdom,GBR,1961,588.46
United Kingdom,GBR,1962,592.88
United Kingdom,GBR,1963,603.33
United Kingdom,GBR,1964,607.86
United Kingdom,GBR,1965,622.11
United Kingdom,GBR,1966,618.06
United Kingdom,GBR,1967,592.03
United Kingdom,GBR,1968,606.47
United Kingdom,GBR,1969,628.34
United Kingdom,GBR,1970,652.53
United Kingdom,GBR,1971,660.32
United Kingdom,GBR,1972,647.96
United Kingdom,GBR,1973,659.49
United Kingdom,GBR,1974,617.1
United Kingdom,GBR,1975,603.15
United Kingdom,GBR,1976,598.42
United Kingdom,GBR,1977,604.25
United Kingdom,GBR,1978,604.59
United Kingdom,GBR,1979,644.37
United Kingdom,GBR,1980,578.82
United Kingdom,GBR,1981,560.36
United Kingdom,GBR,1982,548.07
United Kingdom,GBR,1983,545.29
United Kingdom,GBR,1984,528.9
United Kingdom,GBR,1985,559.4
United Kingdom,GBR,1986,568.31
United Kingdom,GBR,1987,571.4
United Kingdom,GBR,1988,570
United Kingdom,GBR,1989,581.25
United Kingdom,GBR,1990,595.3
United Kingdom,GBR,1991,603.51
United Kingdom,GBR,1992,588.19
United Kingdom,GBR,1993,573.59
United Kingdom,GBR,1994,568.64
United Kingdom,GBR,1995,559.78
United Kingdom,GBR,1996,581.7
United Kingdom,GBR,1997,556.48
United Kingdom,GBR,1998,560.48
United Kingdom,GBR,1999,553.18
United Kingdom,GBR,2000,560.58
United Kingdom,GBR,2001,569.95
United Kingdom,GBR,2002,553.85
United Kingdom,GBR,2003,565.15
United Kingdom,GBR,2004,566.74
United Kingdom,GBR,2005,563.64
United Kingdom,GBR,2006,561.89
United Kingdom,GBR,2007,553.54
United Kingdom,GBR,2008,539.84
United Kingdom,GBR,2009,488.86
United Kingdom,GBR,2010,507.47
United Kingdom,GBR,2011,464.76
United Kingdom,GBR,2012,484.23
United Kingdom,GBR,2013,473.7
United Kingdom,GBR,2014,433.37
United Kingdom,GBR,2015,415.72
United Kingdom,GBR,2016,389.4
United States,USA,1751,0
United States,USA,1752,0
United States,USA,1753,0
United States,USA,1754,0
United States,USA,1755,0
United States,USA,1756,0
United States,USA,1757,0
United States,USA,1758,0
United States,USA,1759,0
United States,USA,1760,0
United States,USA,1761,0
United States,USA,1762,0
United States,USA,1763,0
United States,USA,1764,0
United States,USA,1765,0
United States,USA,1766,0
United States,USA,1767,0
United States,USA,1768,0
United States,USA,1769,0
United States,USA,1770,0
United States,USA,1771,0
United States,USA,1772,0
United States,USA,1773,0
United States,USA,1774,0
United States,USA,1775,0
United States,USA,1776,0
United States,USA,1777,0
United States,USA,1778,0
United States,USA,1779,0
United States,USA,1780,0
United States,USA,1781,0
United States,USA,1782,0
United States,USA,1783,0
United States,USA,1784,0
United States,USA,1785,0
United States,USA,1786,0
United States,USA,1787,0
United States,USA,1788,0
United States,USA,1789,0
United States,USA,1790,0
United States,USA,1791,0
United States,USA,1792,0
United States,USA,1793,0
United States,USA,1794,0
United States,USA,1795,0
United States,USA,1796,0
United States,USA,1797,0
United States,USA,1798,0
United States,USA,1799,0
United States,USA,1800,0.25323
United States,USA,1801,0.26791
United States,USA,1802,0.28993
United States,USA,1803,0.29727
United States,USA,1804,0.33397
United States,USA,1805,0.34131
United States,USA,1806,0.33397
United States,USA,1807,0.37801
United States,USA,1808,0.39269
United States,USA,1809,0.4037
United States,USA,1810,0.41838
United States,USA,1811,0.44774
United States,USA,1812,0.48444
United States,USA,1813,0.52114
United States,USA,1814,0.56151
United States,USA,1815,0.60188
United States,USA,1816,0.66427
United States,USA,1817,0.71932
United States,USA,1818,0.78171
United States,USA,1819,0.76336
United States,USA,1820,0.79272
United States,USA,1821,0.82942
United States,USA,1822,0.86612
United States,USA,1823,0.90282
United States,USA,1824,1.01659
United States,USA,1825,1.1377
United States,USA,1826,1.31753
United States,USA,1827,1.44965
United States,USA,1828,1.59645
United States,USA,1829,1.7983
United States,USA,1830,2.0919
United States,USA,1831,2.26806
United States,USA,1832,3.02775
United States,USA,1833,3.53421
United States,USA,1834,3.38741
United States,USA,1835,4.32326
United States,USA,1836,4.73797
United States,USA,1837,5.31416
United States,USA,1838,5.03891
United States,USA,1839,5.52702
United States,USA,1840,5.88301
United States,USA,1841,6.22432
United States,USA,1842,6.92896
United States,USA,1843,7.77673
United States,USA,1844,9.3218
United States,USA,1845,11.22286
United States,USA,1846,12.73123
United States,USA,1847,15.09471
United States,USA,1848,16.81227
United States,USA,1849,18.25091
United States,USA,1850,19.82534
United States,USA,1851,24.67341
United States,USA,1852,26.83504
United States,USA,1853,30.21144
United States,USA,1854,33.2135
United States,USA,1855,38.22305
United States,USA,1856,40.10209
United States,USA,1857,41.12235
United States,USA,1858,41.71689
United States,USA,1859,45.39423
United States,USA,1860,47.51549
United States,USA,1861,45.75389
United States,USA,1862,47.5265
United States,USA,1863,54.89953
United States,USA,1864,58.75303
United States,USA,1865,58.91818
United States,USA,1866,59.32922
United States,USA,1867,72.98529
United States,USA,1868,82.48692
United States,USA,1869,93.84924
United States,USA,1870,98.78172
United States,USA,1871,103.18939
United States,USA,1872,126.51224
United States,USA,1873,139.73525
United States,USA,1874,134.51651
United States,USA,1875,135.96983
United States,USA,1876,133.0375
United States,USA,1877,147.41656
United States,USA,1878,144.13925
United States,USA,1879,175.7563
United States,USA,1880,199.00942
United States,USA,1881,210.53689
United States,USA,1882,235.77915
United States,USA,1883,254.29797
United States,USA,1884,268.02744
United States,USA,1885,272.6076
United States,USA,1886,287.93352
United States,USA,1887,307.88364
United States,USA,1888,374.4868
United States,USA,1889,336.09126
United States,USA,1890,402.40449
United States,USA,1891,428.12385
United States,USA,1892,451.18613
United States,USA,1893,454.83778
United States,USA,1894,425.74569
United States,USA,1895,480.7333
United States,USA,1896,481.66915
United States,USA,1897,501.10547
United States,USA,1898,546.21344
United States,USA,1899,626.55708
United States,USA,1900,663.82226
United States,USA,1901,722.70741
United States,USA,1902,765.7455
United States,USA,1903,895.86902
United States,USA,1904,881.66245
United States,USA,1905,986.11065
United States,USA,1906,1035.03175
United States,USA,1907,1203.77101
United States,USA,1908,1052.69546
United States,USA,1909,1165.25803
United States,USA,1910,1271.30635
United States,USA,1911,1258.443
United States,USA,1912,1343.40717
United States,USA,1913,1442.47148
United States,USA,1914,1317.85296
United States,USA,1915,1367.50439
United States,USA,1916,1518.74142
United States,USA,1917,1671.20056
United States,USA,1918,1748.44305
United States,USA,1919,1479.36966
United States,USA,1920,1738.73223
United States,USA,1921,1424.30131
United States,USA,1922,1435.67464
United States,USA,1923,1897.11108
United States,USA,1924,1698.36957
United States,USA,1925,1743.74912
United States,USA,1926,1891.6281
United States,USA,1927,1847.85968
United States,USA,1928,1830.7795
United States,USA,1929,1963.54909
United States,USA,1930,1745.06298
United States,USA,1931,1485.50957
United States,USA,1932,1258.45768
United States,USA,1933,1349.38927
United States,USA,1934,1436.73894
United States,USA,1935,1492.70277
United States,USA,1936,1713.49731
United States,USA,1937,1792.49406
United States,USA,1938,1515.89717
United States,USA,1939,1670.59501
United States,USA,1940,1874.55526
United States,USA,1941,2042.55318
United States,USA,1942,2197.48957
United States,USA,1943,2270.89691
United States,USA,1944,2444.37414
United States,USA,1945,2359.19711
United States,USA,1946,2256.72337
United States,USA,1947,2484.82488
United States,USA,1948,2581.27248
United States,USA,1949,2163.52739
United States,USA,1950,2540.09508
United States,USA,1951,2616.64761
United States,USA,1952,2549.24806
United States,USA,1953,2610.01225
United States,USA,1954,2487.11863
United States,USA,1955,2726.17876
United States,USA,1956,2857.57577
United States,USA,1957,2833.24367
United States,USA,1958,2745.41323
United States,USA,1959,2823.63
United States,USA,1960,2888.33
United States,USA,1961,2878.15
United States,USA,1962,2984.76
United States,USA,1963,3116.68
United States,USA,1964,3253.33
United States,USA,1965,3388.15
United States,USA,1966,3558.96
United States,USA,1967,3692.69
United States,USA,1968,3828.22
United States,USA,1969,4021.46
United States,USA,1970,4325.36
United States,USA,1971,4353.21
United States,USA,1972,4561.22
United States,USA,1973,4766.29
United States,USA,1974,4594.73
United States,USA,1975,4402.72
United States,USA,1976,4609.33
United States,USA,1977,4738.41
United States,USA,1978,4886.86
United States,USA,1979,4897.79
United States,USA,1980,4719.35
United States,USA,1981,4532.09
United States,USA,1982,4303.23
United States,USA,1983,4338.33
United States,USA,1984,4471.53
United States,USA,1985,4488.88
United States,USA,1986,4491.79
United States,USA,1987,4684.54
United States,USA,1988,4888.52
United States,USA,1989,4951.03
United States,USA,1990,5123.04
United States,USA,1991,5073.49
United States,USA,1992,5178.58
United States,USA,1993,5292.61
United States,USA,1994,5385.92
United States,USA,1995,5450.31
United States,USA,1996,5636.3
United States,USA,1997,5713.36
United States,USA,1998,5753.83
United States,USA,1999,5834.22
United States,USA,2000,6001.36
United States,USA,2001,5902.7
United States,USA,2002,5943.95
United States,USA,2003,5990.73
United States,USA,2004,6105.43
United States,USA,2005,6131.83
United States,USA,2006,6051.5
United States,USA,2007,6130.62
United States,USA,2008,5932.98
United States,USA,2009,5495.69
United States,USA,2010,5699.93
United States,USA,2011,5569.52
United States,USA,2012,5362.09
United States,USA,2013,5514.02
United States,USA,2014,5565.49
United States,USA,2015,5411.41
United States,USA,2016,5311.69
Uruguay,URY,1751,0
Uruguay,URY,1752,0
Uruguay,URY,1753,0
Uruguay,URY,1754,0
Uruguay,URY,1755,0
Uruguay,URY,1756,0
Uruguay,URY,1757,0
Uruguay,URY,1758,0
Uruguay,URY,1759,0
Uruguay,URY,1760,0
Uruguay,URY,1761,0
Uruguay,URY,1762,0
Uruguay,URY,1763,0
Uruguay,URY,1764,0
Uruguay,URY,1765,0
Uruguay,URY,1766,0
Uruguay,URY,1767,0
Uruguay,URY,1768,0
Uruguay,URY,1769,0
Uruguay,URY,1770,0
Uruguay,URY,1771,0
Uruguay,URY,1772,0
Uruguay,URY,1773,0
Uruguay,URY,1774,0
Uruguay,URY,1775,0
Uruguay,URY,1776,0
Uruguay,URY,1777,0
Uruguay,URY,1778,0
Uruguay,URY,1779,0
Uruguay,URY,1780,0
Uruguay,URY,1781,0
Uruguay,URY,1782,0
Uruguay,URY,1783,0
Uruguay,URY,1784,0
Uruguay,URY,1785,0
Uruguay,URY,1786,0
Uruguay,URY,1787,0
Uruguay,URY,1788,0
Uruguay,URY,1789,0
Uruguay,URY,1790,0
Uruguay,URY,1791,0
Uruguay,URY,1792,0
Uruguay,URY,1793,0
Uruguay,URY,1794,0
Uruguay,URY,1795,0
Uruguay,URY,1796,0
Uruguay,URY,1797,0
Uruguay,URY,1798,0
Uruguay,URY,1799,0
Uruguay,URY,1800,0
Uruguay,URY,1801,0
Uruguay,URY,1802,0
Uruguay,URY,1803,0
Uruguay,URY,1804,0
Uruguay,URY,1805,0
Uruguay,URY,1806,0
Uruguay,URY,1807,0
Uruguay,URY,1808,0
Uruguay,URY,1809,0
Uruguay,URY,1810,0
Uruguay,URY,1811,0
Uruguay,URY,1812,0
Uruguay,URY,1813,0
Uruguay,URY,1814,0
Uruguay,URY,1815,0
Uruguay,URY,1816,0
Uruguay,URY,1817,0
Uruguay,URY,1818,0
Uruguay,URY,1819,0
Uruguay,URY,1820,0
Uruguay,URY,1821,0
Uruguay,URY,1822,0
Uruguay,URY,1823,0
Uruguay,URY,1824,0
Uruguay,URY,1825,0
Uruguay,URY,1826,0
Uruguay,URY,1827,0
Uruguay,URY,1828,0
Uruguay,URY,1829,0
Uruguay,URY,1830,0
Uruguay,URY,1831,0
Uruguay,URY,1832,0
Uruguay,URY,1833,0
Uruguay,URY,1834,0
Uruguay,URY,1835,0
Uruguay,URY,1836,0
Uruguay,URY,1837,0
Uruguay,URY,1838,0
Uruguay,URY,1839,0
Uruguay,URY,1840,0
Uruguay,URY,1841,0
Uruguay,URY,1842,0
Uruguay,URY,1843,0
Uruguay,URY,1844,0
Uruguay,URY,1845,0
Uruguay,URY,1846,0
Uruguay,URY,1847,0
Uruguay,URY,1848,0
Uruguay,URY,1849,0
Uruguay,URY,1850,0
Uruguay,URY,1851,0
Uruguay,URY,1852,0
Uruguay,URY,1853,0
Uruguay,URY,1854,0
Uruguay,URY,1855,0
Uruguay,URY,1856,0
Uruguay,URY,1857,0
Uruguay,URY,1858,0
Uruguay,URY,1859,0
Uruguay,URY,1860,0
Uruguay,URY,1861,0
Uruguay,URY,1862,0
Uruguay,URY,1863,0
Uruguay,URY,1864,0
Uruguay,URY,1865,0
Uruguay,URY,1866,0
Uruguay,URY,1867,0
Uruguay,URY,1868,0
Uruguay,URY,1869,0
Uruguay,URY,1870,0
Uruguay,URY,1871,0
Uruguay,URY,1872,0
Uruguay,URY,1873,0
Uruguay,URY,1874,0
Uruguay,URY,1875,0
Uruguay,URY,1876,0
Uruguay,URY,1877,0
Uruguay,URY,1878,0
Uruguay,URY,1879,0
Uruguay,URY,1880,0
Uruguay,URY,1881,0
Uruguay,URY,1882,0
Uruguay,URY,1883,0
Uruguay,URY,1884,0
Uruguay,URY,1885,0
Uruguay,URY,1886,0
Uruguay,URY,1887,0
Uruguay,URY,1888,0
Uruguay,URY,1889,0
Uruguay,URY,1890,0
Uruguay,URY,1891,0
Uruguay,URY,1892,0
Uruguay,URY,1893,0
Uruguay,URY,1894,0
Uruguay,URY,1895,0
Uruguay,URY,1896,0
Uruguay,URY,1897,0
Uruguay,URY,1898,0
Uruguay,URY,1899,0
Uruguay,URY,1900,0
Uruguay,URY,1901,0
Uruguay,URY,1902,0
Uruguay,URY,1903,0
Uruguay,URY,1904,0
Uruguay,URY,1905,0
Uruguay,URY,1906,0
Uruguay,URY,1907,0
Uruguay,URY,1908,0
Uruguay,URY,1909,0
Uruguay,URY,1910,0
Uruguay,URY,1911,0
Uruguay,URY,1912,0
Uruguay,URY,1913,0
Uruguay,URY,1914,0
Uruguay,URY,1915,0
Uruguay,URY,1916,0
Uruguay,URY,1917,0
Uruguay,URY,1918,0
Uruguay,URY,1919,0
Uruguay,URY,1920,0
Uruguay,URY,1921,0
Uruguay,URY,1922,0
Uruguay,URY,1923,0
Uruguay,URY,1924,0
Uruguay,URY,1925,0
Uruguay,URY,1926,0
Uruguay,URY,1927,0
Uruguay,URY,1928,0
Uruguay,URY,1929,0
Uruguay,URY,1930,0
Uruguay,URY,1931,0
Uruguay,URY,1932,0.07707
Uruguay,URY,1933,0.06606
Uruguay,URY,1934,0.05138
Uruguay,URY,1935,0.05138
Uruguay,URY,1936,0.05505
Uruguay,URY,1937,0.0734
Uruguay,URY,1938,0.07707
Uruguay,URY,1939,0.08808
Uruguay,URY,1940,0.08441
Uruguay,URY,1941,0.08808
Uruguay,URY,1942,0.0734
Uruguay,URY,1943,0.06606
Uruguay,URY,1944,0.09542
Uruguay,URY,1945,0.1101
Uruguay,URY,1946,0.14313
Uruguay,URY,1947,0.1468
Uruguay,URY,1948,0.1468
Uruguay,URY,1949,0.1468
Uruguay,URY,1950,2.4589
Uruguay,URY,1951,2.62772
Uruguay,URY,1952,3.15987
Uruguay,URY,1953,3.51219
Uruguay,URY,1954,3.7434
Uruguay,URY,1955,3.9269
Uruguay,URY,1956,4.02966
Uruguay,URY,1957,4.4407
Uruguay,URY,1958,3.98562
Uruguay,URY,1959,4.39
Uruguay,URY,1960,4.32
Uruguay,URY,1961,4.12
Uruguay,URY,1962,4.01
Uruguay,URY,1963,4.32
Uruguay,URY,1964,4.55
Uruguay,URY,1965,5.52
Uruguay,URY,1966,5.4
Uruguay,URY,1967,4.88
Uruguay,URY,1968,4.88
Uruguay,URY,1969,5.59
Uruguay,URY,1970,5.74
Uruguay,URY,1971,5.8
Uruguay,URY,1972,6.07
Uruguay,URY,1973,5.77
Uruguay,URY,1974,5.68
Uruguay,URY,1975,5.96
Uruguay,URY,1976,5.89
Uruguay,URY,1977,5.65
Uruguay,URY,1978,5.74
Uruguay,URY,1979,6.27
Uruguay,URY,1980,5.83
